job_url,source,job_title,company_name,location,description,search_keyword,salary,date_posted,tags
https://remoteok.com/remote-jobs/1131021,RemoteOK,Payroll Operations and Systems Manager,Arbor Education,Remote,"About the role:Â
Job title: Payroll Operations & Systems Manager
Working hours: 37.5 hours per week
About the Role: The Payroll Operations & Systems Manager is the strategic engine behind our payroll delivery. While the Head of Payroll ensures compliance, accuracy, and legislative adherence, you are responsible for the operational machinery that allows the department to function efficiently and at scale.
In this pivotal role, you will bridge the gap between technical systems and operational delivery. You will own the resource planning, integration strategy, and workflow optimisation, ensuring that our HRIS connects seamlessly with our payroll software and that our teams are utilised effectively to meet customer requirements.
Key Responsibilities:
1. Operational Operations & Resource Planning
Strategic Capacity Management: Take ownership of the departmentâs resource modeling. You will analyse sales forecasts, onboarding pipelines, and seasonal peaks to ensure the team is appropriately staffed and skilled to meet demand.
Work Allocation Strategy: Collaborate with the Head of Payroll to design data-driven work allocation models. You will move the team away from reactive assignment to proactive capacity planning, ensuring deadlines are met without team burnout.
Efficiency & Utilisation: Implement metrics to track team utilisation and identifying operational bottlenecks. You will constantly analyse the ""time-to-process"" and drive initiatives that reduce manual intervention.
Process Engineering: Lead the design of standardised operational workflows. You are responsible for identifying friction points in the payroll cycle and implementing lean processes that maximise speed and consistency.
2. Systems Integration & Technical Strategy
Integration Architecture: Define and own the operational strategy for integrating customer HRIS platforms with our payroll systems. You ensure the ""pipes"" that carry data are robust, secure, and scalable.
Data Integrity & Automation: Establish rigorous automated controls to ensure the synchronisation of data between systems. Your goal is to create a ""zero-touch"" data transfer environment where the system acts as the source of truth, minimising manual data entry for the payroll team.
Technical Troubleshooting: Act as the escalation point for complex data transfer or system configuration issues, preventing technical blockers from impacting payroll delivery deadlines.
Product Liaison: Act as the bridge between the Payroll Department and internal Product/Engineering teams, ensuring that software updates and new features support operational efficiency.
3. Financial Infrastructure & Control
Payment Systems (BACS): Lead the operational management of payment integration protocols. You will oversee the technical setup and reliability of BACS (or equivalent) transmissions, ensuring the mechanism for payment is fail-safe.
Statutory & Third-Party Connections: Standardise and manage the integration methods for pension providers and HMR",software engineer,,2026-04-07T16:00:12+00:00,"manager, payroll, design, system, security, technical, support, software, financial, education, strategy, management, lead, operations, operational, sales, reliability, digital nomad"
https://remoteok.com/remote-jobs/1131016,RemoteOK,Client Support Specialist,TrueML,Remote in USA,"We are looking for a proactive Client Support Specialist to serve as the operational backbone of our client-facing department at Sentry Credit. In this critical role, youâll ensure every account is handled with precision and every client interaction meets our high standards for compliance. Your ability to coordinate across teams will be the key to maintaining the seamless, high-quality experience our partners expect in this fast-paced environment.
\n
What Youâll Do:
Coordinate
& Communicate:
Act as a primary point of contact for client inquiries, ensuring all professional correspondence is handled with clarity and speed.
Data Integrity:
Manage and audit client accounts with a high degree of accuracy.
Administrative Support:
Assist leadership with report generation, document management, and ensuring compliance across multiple digital platforms.
Workflow Management:
Manage multiple tasks simultaneously, ensuring that deadlines are met and nothing falls through the cracks.
Empower Collections:
Assist collections specialists with settlement offers and account notations.
Who You Are:
A Precision-Oriented Professional:
You follow instructions precisely and take pride in the accuracy of your work.
A Skilled Communicator:
Your writing is always professional, polished, and clear.
A Multitasking Pro:
You stay calm under pressure and can pivot between tasks without losing your place or your focus.
Tech-Savvy:
Youâre proficient in Microsoft Office or Google Workspace and CRM tools.
A Reliable Teammate:
You understand that your role is critical to the teamâs success and you show up ready to support the mission every day.
Qualifications
Experience:
1â3 years of administrative or client service experience in collections, fintech, or financial services.
Skills:
Excellent verbal/written communication and strong organizational habits.
Tech:
Proficiency in standard office software (Excel/Google Sheets is a must) and CRM tools.
\n
$21 - $21 an hour
\n
Please mention the word **BELIEVEABLE** and tag RMTk3LjQ3Ljc1LjE3 when applying to show you read the job post completely (#RMTk3LjQ3Ljc1LjE3). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",software engineer,,2026-04-07T00:01:12+00:00,"support, software, financial, microsoft, operational"
https://remoteok.com/remote-jobs/1130993,RemoteOK,Senior Site Civil Engineer Land Development,"ms consultants, inc.",Remote,"Senior Site Civil Engineer, Land Development
ms consultants, inc.
Akron, Ohio; Cleveland, Ohio; Columbus, Ohio, Youngstown, Ohio
ms consultants is seeking a
Senior Site Civil Engineer
to join our growing Land Development team. This is an exciting opportunity to work on a wide variety of impactful projects within a collaborative and multidisciplinary environment.
Our team supports a diverse portfolio of projects, including single-family and multi-family residential communities, commercial developments, municipal facilities, industrial sites, and urban redevelopment initiatives. Youâll have the opportunity to contribute to meaningful projects while working alongside experienced professionals across multiple disciplines.
\n
What You'll Do:
Design and develop engineering plans for retail, commercial, residential, and municipal projects
Perform site grading, storm sewer design, and stormwater management calculations
Support projects from initial due diligence through construction completion
Collaborate with internal teams and coordinate project execution across disciplines
What You'll Bring:
Education and Experience
Bachelor of Science in Civil Engineering (BSCE) from an ABET-accredited program, or equivalent experience
Professional Engineer (PE) license required
Experience with site development documentation and permitting processes preferred
Knowledge and Skills
Proficiency in AutoCAD Civil 3D
Experience with PondPack and HydroCAD (or similar hydrology/hydraulics software such as Hydraflow) preferred
\n
Why Choose ms consultants?
We are proud to be an award-winning engineering, architecture, planning and environmental consulting firm, annually ranking within ENRâs Top 500 Design Firms. We partner with a variety of public and private clients and take pride in the many relationships we have formed by providing quality design solutions since 1963. We are dedicated to helping these clients achieve their goals through integrated, innovative solutions, and outstanding customer service.
As a member of the ms team, we consider your needs as a professional and as an individual outside of work. We offer a career path which provides opportunities for advancement at any level of your career and costs for licensure, certifications, and further education. To support yourself and your family, we offer a robust benefits package with options for health coverage, in addition to life insurance, disability, long-term care, and more. Our comprehensive 401(k) plan with company matching contributions sets you up for the future, from hire to retire. Wherever you are in your personal and professional journey, ms has you covered.
We know work-life balance is important and offer paid time off and flexible work schedules for when you need it, in addition to company paid holiday. Our focus on work-life balance also includes a hybrid work option, giving you the flexibility to work in the office and at home. Weâre also able to offer full-time remote work for select position",software engineer,,2026-04-04T16:00:06+00:00,"design, 3d, consulting, support, software, management, senior, health, engineer, engineering, full-time, digital nomad"
https://remoteok.com/remote-jobs/1130985,RemoteOK,Product Manager Energy Storage Controls & Telemetry,Verse,"San Francisco, CA","Location:
San Francisco, CA (Hybrid)
What is Verse?
Energy markets are more volatile than ever. Rapid electrification and the rise of AI are driving unprecedented demand for power, while energy costs continue to rise across the globe. For the world's largest energy buyers, managing energy has never been more complex or more critical.
Verse helps these organizations manage complex power portfolios with confidence by unifying energy data, planning, forecasting, and operations in one tool. Our Energy Cost Intelligence platform,
Aria
, brings together energy, finance, and operations teams with real-time, finance-ready intelligenceâreplacing spreadsheets and consultants with precision across the entire energy lifecycle. Built by an expert team of energy buyers, data scientists, and engineers, Verse enables faster, smarter energy decisions that reduce risk and lower energy costs.
The Role
Verse is building a real-time control platform that dispatches distributed battery fleets to maximize revenue across energy markets. We're looking for a Product Manager who will own the operational backbone of this system: the layer where software meets physical hardware, where commands travel from the cloud to a battery inverter and telemetry flows back, and where uptime guarantees matter.
You'll work across two pods: Fleet Telemetry & Control (device integration, real-time site controllers, OEM protocol translation, and local safety logic) and Site-to-Cloud Integration (the communication, configuration, and dispatch infrastructure that connects edge devices to cloud optimization). Your surface area spans Modbus device mapping across multiple OEMs (Tesla, Sungrow, Fluence), site-local control loops for export limits, demand management, and solar ITC compliance, telemetry ingestion pipelines, alarm management, config synchronization, and the dispatch path that translates cloud-optimized schedules into real-time battery be
Please mention the word **STIMULATE** and tag RMTk3LjQ3Ljc1LjE3 when applying to show you read the job post completely (#RMTk3LjQ3Ljc1LjE3). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",software engineer,,2026-04-02T16:01:10+00:00,"manager, software, travel, cloud, operations, operational"
https://remoteok.com/remote-jobs/1130970,RemoteOK,Forward deployed Engineer LatAm,Clara,Latin America,"Ready to accelerate your career?
Clara is the fastest-growing company in Latin America. We've built the leading solution for companies to make and manage all their payments. We already help over 20,000 large and growing businesses operate with agility and financial clarity through locally issued corporate cards, bill pay, financing, and a powerful B2B platform built for scale.
Clara is backed by some of the most successful investors in the world, including top regional VCs like monashees, Kaszek, and Canary, and leading global funds like Notable Capital, Coatue, DST Global Partners, ICONIQ Growth, General Catalyst, Citi Ventures, SV Angel, Citius, Endeavor Catalyst, and Goldman Sachs - in addition to dozens of angel investors and local family offices.
Weâre building the financial infrastructure that powers high-performing organizations across the region. We invite you to join us if you want to be part of a fast-paced environment that will accelerate your career and support you to do some of the best work of your life alongside a passionate and committed team distributed across the Americas.
What you'll do
We're looking for a
Travel Pay Solutions & Operations Engineer
to serve as the primary execution point for Travel Pay onboarding, partner coordination, and day-to-day operational support across our client base and internal teams.
This role sits within the Solutions Engineering team and works in close collaboration with the Travel Pay Product team. It is not a software engineering role, but it requires deep technical literacy. You will be expected to master our product suiteâincluding VCNs, CTAs, and partner integrationsâtranslating that knowledge into precise configurations, structured client onboarding, and scalab
Please mention the word **VERITABLE** and tag RMTk3LjQ3Ljc1LjE3 when applying to show you read the job post completely (#RMTk3LjQ3Ljc1LjE3). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",software engineer,,2026-04-02T00:00:35+00:00,"technical, support, software, travel, financial, operations, operational, engineer, engineering"
https://remoteok.com/remote-jobs/1130967,RemoteOK,Senior Software Engineer,Sysdig,Bangalore,"In the cloud, every second counts. On the leading edge of security, Sysdig stops attacks in real-time by instantly detecting changes in cloud security risk with runtime insights and
open source
Falco. Trusted by a large enterprise customer base, we are a well-funded startup, passionate open source enthusiasts at heart, and problem-solvers who are building and delivering powerful solutions to secure cloud-native applications.
We have an organizational focus on delivering value to customers. We appreciate diverse opinions and open dialogue to spur ideas and we believe in working together to achieve our goals. We're an international company that understands how to cultivate an inclusive environment across all teams.
And we're a great place to work too - we've been named a ""Best Places to Work"" by Inc, the San Francisco Business Time, and Built In, with recognitions ranging from ""Best Benefits"" to a ""Best Company for Happiness"".
We are looking for driven team members who want to join us on our mission to lead cloud security globally. Does this sound like the right place for you?
\n
What you will do:
Reporting to the Engineering Manager, you develop scalable APIs and services, collaborating with the team to improve our services for reliability, performance and cost-efficiency.
Think creatively to work within a traffic-intensive and complex data processing environment.
Take full ownership of the software feature lifecycle from initial design through to deployment and operation.
Participate in code reviews, design sessions, and operational support of services the team owns
What you will bring with you:
Experience with Go in heavy load production environments
Experience building backend services, design APIs, and data processing pipelines using gRPC and asynchronous processing leveraging message brokers (Nats, Kafka, ...).
Experience using data stores (Postgres, Redis, Object Storage, OpenSearch)
Knowledge in software design patterns (CQRS, EDA, ...)
Experience running services in containerized environments
Proficiency in testing methodologies and automation practices to ensure quality in software delivery.
Analytical approach to decision-making in high-traffic, distributed environments.
A collaborative mindset that values trust, transparency within the team.
What we look for:
5+ years of experience working as Software Development.
Experience to work in a company with remote-first mindset and with people from different cultures and timezones
Professional fluency in English
Interest in security and observability
Exposure or participation to OSS communities
When you join Sysdig, you can expect:
Extra days off to prioritize your well-being
Mental health support for you and your family through the Modern Health app
Great compensation package
\n
We would love for you to join us! Please reach out even if your experience doesn't perfectly match the job description. We can always explore other options after starting the conversation. Your background and passion ",software engineer,,2026-04-01T16:00:22+00:00,"software, design, security, support, testing, code, cloud, lead, senior, operational, go, health, engineer, engineering, backend, digital nomad"
https://remoteok.com/remote-jobs/1130959,RemoteOK,Manager Deal Desk &amp; Order Management,Doxel,Remote,"Construction is the second-largest industry in the worldânearly 4x the size of SaaSâyet it still operates without the automated feedback loops that modern software teams rely on. Without real-time observability, issues are detected too late, contributing to over $3 Trillion in annual global waste.
Doxel brings computer vision and AI to construction, giving teams real-time visibility into progress, risk, and execution. From hospitals to data centers, and from field leaders to executive teams, Doxel is used every day to support better decisions and faster delivery. Our platform is trusted by industry leaders including Shell, Genentech, HCA Healthcare, Kaiser, Turner, and Layton.
Doxelâs automated progress tracking solution keeps teams aligned with hard facts that leave no ambiguity on where the project is today, where it will be tomorrow and what decisions need to be made to land it on schedule and on budget. This enables our customers to deliver projects, on average, 11% ahead of schedule with up to 16% savings on monthly cash flow.
Backed by Insight Partners and Andreessen Horowitz and with a rapidly growing team of engineers, scientists, construction veterans, and Enterprise go-to-market teams, we're driven to help our customers win.
Join us as we continue our journey to transform the $15T Construction Industry!
The Role
Weâre looking for a hands-on Manager, Deal Desk & Order Management to partner with Sales, Finance, Legal, and Customer Success in structuring, executing, and operationalizing commercial deals. Sitting within Finance, this role is the connective tissue between revenue growth and commercial discipline â balancing speed and flexibility with sound financial judgment.
This role is both strategic and hands-on: youâll own the end-to-end process from
deal structuring through order setup and invoicing
,  ensuring every closed deal flows cleanly through systems, reflects approved pricing, and supports accurate invoicing and revenue recognition. The ideal candidate combines analytical precision with operational rigor â equally comfortable in deal details and in building scalable frameworks that raise the bar for the business.
Why This Role Matters
This is a high-bar role for someone who wants to
own the deal engine
â not just review transactions.  Youâll shape deal velocity and quality, improve operational accuracy, and build the infrastructure that allows the business to scale efficiently.
\n
Your Day to Day
Deal Structuring & Approval
Review and structure deals to balance growth, profitability, and risk while aligning with approved pricing, discount guardrails, and contract templates.
Partner with Sales and Legal on pricing, terms, and non-standard requests.
Own contract governance, including standard template usage, approval routing, exception handling, and coordination on customer paper.
Own internal deal turnaround standards and ensure review requests are triaged and routed according to approval and legal complexity.",software engineer,,2026-04-01T08:00:34+00:00,"manager, design, system, support, software, growth, accounting, financial, finance, management, operational, legal, sales, health, executive, digital nomad"
https://remoteok.com/remote-jobs/1130957,RemoteOK,Senior Software Engineer,PlayOn,Remote,Please mention the word **LUXURIOUSLY** and tag RMTk3LjQ3Ljc1LjE3 when applying to show you read the job post completely (#RMTk3LjQ3Ljc1LjE3). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.,software engineer,,2026-04-01T08:00:14+00:00,"software, senior, engineer"
https://remoteok.com/remote-jobs/1130956,RemoteOK,Payments &amp; Billing Operations Analyst,Automatiq,Remote,"The Payments & Billing Operations Analyst plays a key role in managing billing operations, collections, supporting payments processes, and mitigating payment-related discrepancies all while maintaining excellent customer service and compliance with operational standards. The role is a part of the finance team, reporting to the Billing and Collections Manager and involves collaboration with multiple teams to help make system improvements.
\n
Responsibilities
Billing & Collections:
Manage day-to-day invoicing, payment tracking, payments adjustments, and review processes.
Perform audits to ensure the accuracy and timeliness of payments; address discrepancies promptly.
Support management to streamline billing and collection processes and improve efficiency, leveraging automation where applicable.
Maintain collections systems, including notifications for late payments and tracking mechanisms.
Customer Support:
Serve as the primary contact for customer inquiries related to billing, payments, adjustments, penalties, and discrepancies.
Maintain service level agreements (SLA) for response and resolution times.
Escalate complex issues requiring higher-level intervention.
Monitor and document trends in customer inquiries to proactively identify and resolve systemic issues.
Conduct weekly follow-ups with marketplaces regarding outstanding credits or unresolved cases.
Engage in regular correspondence with sellers regarding outstanding A/R
Team Collaboration & Leadership:
Provide support to Billing and Collections Manager for daily invoicing, collection efforts, payments adjustments and audits.
Document processes and create standard operating procedures (SOPs) for internal training and operational efficiency.
Participate in weekly meetings and bi-weekly 1:1s with management to report progress and address challenges.
Coordinate with cross-functional teams, including Accounting, Support, and Loss Mitigation, to resolve escalations and improve processes.
Core Qualifications
2-3  years of experience in customer-facing roles, billing, collection, or payment-related functions.
Excellent problem-solving and high-level analytical skills.
Ability to multitask and adapt to dynamic team needs.
Strong organizational skills with a high level of attention to detail.
Proficiency with tools such as Google Workspace (Docs, Sheets, Drive), Jira, monday.com, Intercom, Excel, and other tracking systems.
Strong communication skills, maintaining professionalism and respect in all interactions.
Self-motivated and capable of working independently and collaboratively.
Experience in the entertainment or ticketing industry preferred.
Familiarity with systems like Hyperwallet, Bill.com, and Salesforce preferred.
Background in operational or technical workflows preferred.
\n
$50,000 - $60,000 a year
This role is also eligible for an annual discretionary bonus.
Please refer to our Careers page to learn more about some of the benefits we offer.
\n
About Us
Automatiq is the leading all-in-on",software engineer,,2026-04-01T08:00:06+00:00,"analyst, salesforce, system, training, technical, support, software, growth, manager, finance, management, operations, operational"
https://remoteok.com/remote-jobs/1130955,RemoteOK,Software Engineer,Prove,Dublin,"About Prove
As the world moves to a mobile-first economy, businesses need to modernize how they acquire, engage with and enable consumers. Prove's phone-centric identity tokenization and passive cryptographic authentication solutions reduce friction, enhance security and privacy across all digital channels, and accelerate revenues while reducing operating expenses and fraud losses. Over 1,000 enterprise customers use Prove's platform to process 20 billion customer requests annually across industries, including banking, lending, healthcare, gaming, crypto, e-commerce, marketplaces, and payments. For the latest updates from Prove,
follow us on LinkedIn.
Prove is driving the future of digital identity. We are looking for Provers who know how to make an impact. We're talking self-starting professionals who thrive in a fast-paced environment, process information quickly, and make intelligent decisions. The work is challenging and requires not only smart but natural curiosity and tenacity. Teamwork is also important to us â we work together and play together.
Prove has big plans, and we're excited about the future. If this sounds like the place for you â come join our team!
Title:
Software Engineer
Department:
Technology
Reports To:
Manager, Engineering
Location(s):
Dublin, Ireland (Remote)
Job Summary:
This Software Engineer will be part of the team designing and developing the Digital Identity at Prove. Leveraging your knowledge and passion for innovation you will deliver well-
Please mention the word **DELIGHTFULLY** and tag RMTk3LjQ3Ljc1LjE3 when applying to show you read the job post completely (#RMTk3LjQ3Ljc1LjE3). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",software engineer,,2026-04-01T00:01:22+00:00,"software, security, engineer"
https://remoteok.com/remote-jobs/1130952,RemoteOK,Data Analyst,World Golf Tour (WGT),San Francisco,"Role
World Golf Tour is seeking a Data Analyst to join our Product team. In this critical role, you will be the custodian of our data, organizing insights, and analyzing telemetry to support strategic business decisions. You will focus on developing and maintaining dashboards and analysis reports, collaborating across the studio and closely with the Product team to provide actionable insights that help drive the business. This role emphasizes strong data stewardship, visualization and statistical analysis.
Responsibilities
Â· Clean, validate, and prepare datasets for analysis, including resolving issues regarding missing, inconsistent, or novel data
Â· Perform exploratory data analysis to identify trends, patterns, and anomalies that inform business decisions
Â· Develop and maintain dashboards, reports, and visualizations using tools such as Amplitude, Power BI, or Excel
Â· Translate analytical findings into clear, actionable insights for both technical and non-technical stakeholders
Â· Partner with business teams (e.g., marketing, product, finance) to understand data needs and deliver relevant analyses
Â· Support ad hoc analysis and deep dives to answer specific business questions or identify opportunities
Â· Ensure compliance with data governance, privacy, and security standards
Experience and Skills
Â· Bachelorâs degree in Data Analytics, Statistics, Mathematics, Computer Science, Economics, or a related quantitative field
Â· 2â4 years of experience in a data analyst or similar role, preferably in game or software development
Â· Strong proficiency in SQL for data querying and manipulation
Â· Experience with data analysis tools/languages such as Python or R
Â· Advanced proficiency in Excel (e.g., pivot tables, formulas, data modeling)
Â· Experience with data visualization tools (e.g., Tableau, Power BI)
Â· Strong proficiency in statistical methodologies and data analysis
Â· Strong problem-solving and critical thinking skills
Â· Excellent communication skills, with the ability to present complex data in a clear and concise manner
Preferred Qualifications
Â· Experience with data warehousing concepts and tools (e.g., Snowflake, Redshift, BigQuery)
Â· Familiarity with ETL processes and data pipeline development
Â· Knowledge of basic machine learning or predictive analytics techniques
Â· Experience working in game development
Â· Understanding of data governance and privacy regulations
Â· Experience in a fast-paced, cross-functional environment
About Us
World Golf Tour
is a leader in online golf, delivering the most realistic and immersive virtual golf experience to players around the globe. We are best known for our core product
WGT Golf
, a free-to-play golf game that has set the standard for virtual golf since its launch in 2008. Renowned for its photorealistic recreations of iconic courses such as Pebble Beach, The Old Course at St Andrews, and Quail Hollow Club, the game combines authentic course imagery with precise swing mechanics and mult",software engineer,,2026-04-01T00:00:56+00:00,"analyst, security, python, game, technical, support, software, leader, excel, analytics"
https://remoteok.com/remote-jobs/1130939,RemoteOK,Program Manager Major Deployments,Skydio,Remote,"Skydio is the leading US drone company and the world leader in autonomous flight, the key technology for the future of drones and aerial mobility. The Skydio team combines deep expertise in artificial intelligence, best-in-class hardware and software product development, operational excellence, and customer obsession to empower a broader, more diverse audience of drone users, from utility inspectors to first responders, soldiers in battlefield scenarios and beyond.
About the role:
Skydio is looking for a driven customer facing Program Manager with a deep sense of ownership to lead and drive all aspects of implementation and delivery for our Law Enforcement Customers.
You will  join our Customer Success team, and will be Skydio's Law Enforcement customer liaison and broadly responsible for the success of our contracts to include: cost, performance, scheduling, project planning, technical execution, risk management and problem solving. In this role, You will have to learn technical concepts and employ them quickly. Digging into the details to understand program dependencies so that technical and program risks can be managed effectively is a must. You will be expected to utilize your technical capability in conjunction with your program management skills to deliver the best outcome for the customer. A successful candidate for this job should have deep experience working within the U.S. Law Enforcement and experience engaging with high-level officials.
In addition to your core role, you will also be suited to providing input into a wide range of technical activities within the company. You will work in a high-activity/fast-paced environment, with the ability to handle ambiguity, and multiple tasks or projects at once. Your teammates are passionate Customer Success and Technical Support teams, but also with broader teams such as Product, Marketing, Development and Engineering teams.
How you'll make an impact:
Be a highly collaborative, requirements driven planner with a deep sense of ownership and accountability with a willingness to roll up sleeves and dive into the details.
Plan and design end-to-end project deployment and integration activities to ensure the successful launch of our platform and ensure operational success. Manage production and implementation programs against cost, schedule and technical requirements.
Understand customer requirements and translate them to Skydioâs agile product and technical teams to drive development and delivery execution.
Establish relationships with the Law Enforcement customer and be technical enough to build & drive plans with Skydioâs engineering teamâs to meet milestones.
Inform Skydio and customer business and program leaders regarding contract management risks and opportunities, ensuring a coordinated and comprehensive approach to product delivery across the program.
General support of go-to-market & business activities as required.
What Makes You A Good Fit:
Experience as a customer-facing professi",software engineer,,2026-03-31T08:00:22+00:00,"manager, design, technical, support, software, travel, financial, leader, management, lead, senior, operational, analytics, health, engineering, full-time, digital nomad"
https://remoteok.com/remote-jobs/1130933,RemoteOK,Senior Software Engineer Full Stack,Grow Therapy,"New York, NY","About Us:
Grow Therapy is on a mission to serve as the trusted partner for therapists growing their practice, and patients accessing high-quality care. Powered by technology, we are a three-sided marketplace that empowers providers, augments insurance payors, and serves patients. Following the mass increase in depression and anxiety, the need for accessibility is more important than ever. To make our vision for mental healthcare a reality, we're building a team of entrepreneurs and mission-driven go-getters. Since launching in February 2021, we've empowered more than ten thousand therapists and hundreds of thousands of clients across the country and insurance landscape. We've raised more than $178mm of funding from Sequoia Capital, Transformation Capital, TCV, SignalFire, and others.
The Opportunity
We're hiring a Full Stack Senior Software Engineer to help build and evolve the systems that power Grow Therapy's platform. In this role, you'll work across the stack to design, implement, and ship features that directly impact how clients and providers connect, communicate, and access care.
You'll join a collaborative, product-focused engineering organization where technical work is closely tied to learning, iteration, and real-world outcomes. This role is ideal for an engineer who takes pride in writing clean, maintainable code, thinks deeply about system behavior, and is energized by the opportunity to grow alongside a fast-moving team.
Why This Role Matters
Access to mental healthcare in America is still deeply fragmented and
Please mention the word **PROACTIVE** and tag RMTk3LjQ3Ljc1LjE3 when applying to show you read the job post completely (#RMTk3LjQ3Ljc1LjE3). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",software engineer,,2026-03-31T00:00:24+00:00,"software, system, technical, senior, healthcare, engineer, engineering"
https://remoteok.com/remote-jobs/1130932,RemoteOK,Software Engineer,Clover Health,USA,"At Counterpart Health, we are transforming healthcare and improving patient care with our innovative primary care tool, Counterpart Assistant. By supporting Primary Care Physicians (PCPs), we are able to deliver improved outcomes to our patients at a lower cost through early diagnosis and longitudinal care management of chronic conditions.

We are looking for Software Engineers who are eager to tackle a variety of challenges. In this role, you will collaborate with developers, data scientists, and healthcare professionals to build tools that improve real-world health outcomes.

As a Software Engineer, you will:
- Simplify the complexities of healthcare by building scalable systems that enhance human efforts.
- Stay up-to-date with new tools and technologies to solve challenges and advance our goals.
- Help define and maintain development best practices to enable rapid iteration while ensuring quality, including writing tests and documenting key implementations.
- Work with Product Managers and operational teams to design and develop new features.

You should get in touch if:
- You have 3+ years of experience as a Software Engineer with proficiency in Python, JavaScript, or Go.
- You have experience writing SQL queries in databases such as Postgres, MySQL, BigQuery, Snowflake, or similar systems.
- You are comfortable working with data pipelines, including cleaning, normalizing, and improving data quality.
- You can create and call RESTful APIs (experience with gRPC is a plus).
- You have experience working with cloud services such as GCP or AWS.

Benefits Overview:
- Financial Well-Being: Our commitment to attracting and r
Please mention the word **HAPPIER** and tag RMTk3LjQ3Ljc1LjE3 when applying to show you read the job post completely (#RMTk3LjQ3Ljc1LjE3). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",software engineer,,2026-03-31T00:00:15+00:00,"software, design, financial, cloud, management, operational, medical, health, healthcare, engineer, digital nomad"
https://remoteok.com/remote-jobs/1130926,RemoteOK,Product Security Manager,MoonPay,United States (East Coast Time Zone) - Remote,"About MoonPay
Hi, weâre MoonPay. Weâre here to onboard the world to the decentralized economy by making digital money move as universally and effortlessly as the internet.
Why?
Because crypto, stablecoins and blockchain arenât just technologies. Theyâre tools for global financial empowerment. They give people and businesses more control over their money, their digital assets, and their future, opening access to legacy financial systems that have been out of reach for many.
What we do
MoonPay is a unified payments platform for digital currency. We make it easy for anyone, anywhere, to buy, sell, swap and pay in digital currencies as easy as sending an email. That simplicity is intentional, our focus is reducing complexity so people can participate confidently, without needing to be crypto experts. We power the entire flow between fiat and crypto end to end, with compliance, identity checks, fraud prevention, and settlement all built in. This end-to-end approach reflects how we work internally: with accountability, rigor, and trust built into everything we ship.
Proven at scale
Trusted by over 30 million customers and over 500 ecosystem partners, our secure, enterprise-grade platform is driving mainstream crypto adoption worldwide. Behind those numbers are millions of real people and organizations relying on MoonPay every day.
We collaborate with innovative brands and projects to build secure, scalable solutions for a blockchain-powered future. This is an opportunity to help shape systems, not just scale them. And weâre committed to doing it right. Fully licensed in the U.S. and regulated across the UK, EU, Canada, and Australia, because trust and compliance are non-negotiable.
But weâre just getting started. Weâve launched a consumer app that makes crypto accessible, intuitive, and usable for everyone, and itâs growing fast. Weâre iterating every day to make it the best it can be.
If you believe financial freedom should be for everyone. If you believe in building a fairer, more open financial system - we want you with us. To build systems that benefit all, we need contributions from all, regardless of background.
Come build the future of payments and the decentralized economy with MoonPay. Letâs make financial freedom and autonomy the new normal.
\n
About the Opportunity
As the Product Security Manager, you will play a pivotal role in securing the infrastructure that powers the Web3 economy. You will lead and scale two high-impact teams: Application Security and Vulnerability Management & Automation.
Your mission is to ensure that security is woven into the fabric of our product development lifecycle, empowering our engineers to build fast without compromising on safety. You will be a mentor, a strategist, and a leader helping MoonPay maintain its reputation as the most trusted brand in the space.
You are a natural leader able to influence different parts of the business with security initiatives and negotiate the best security",software engineer,,2026-03-28T16:00:52+00:00,"security, manager, design, web3, crypto, system, training, technical, support, software, testing, code, voice, financial, serverless, cloud, leader, management, lead, operations, healthcare, engineering, digital nomad"
